time_instant,node_0_initial_gpu,node_0_used_gpu,node_0_initial_cpu,node_0_used_cpu,node_0_initial_bw,node_0_used_bw,node_0_gpu_type,node_1_initial_gpu,node_1_used_gpu,node_1_initial_cpu,node_1_used_cpu,node_1_initial_bw,node_1_used_bw,node_1_gpu_type,node_2_initial_gpu,node_2_used_gpu,node_2_initial_cpu,node_2_used_cpu,node_2_initial_bw,node_2_used_bw,node_2_gpu_type,node_3_initial_gpu,node_3_used_gpu,node_3_initial_cpu,node_3_used_cpu,node_3_initial_bw,node_3_used_bw,node_3_gpu_type,node_4_initial_gpu,node_4_used_gpu,node_4_initial_cpu,node_4_used_cpu,node_4_initial_bw,node_4_used_bw,node_4_gpu_type,node_5_initial_gpu,node_5_used_gpu,node_5_initial_cpu,node_5_used_cpu,node_5_initial_bw,node_5_used_bw,node_5_gpu_type,node_6_initial_gpu,node_6_used_gpu,node_6_initial_cpu,node_6_used_cpu,node_6_initial_bw,node_6_used_bw,node_6_gpu_type,node_7_initial_gpu,node_7_used_gpu,node_7_initial_cpu,node_7_used_cpu,node_7_initial_bw,node_7_used_bw,node_7_gpu_type,node_8_initial_gpu,node_8_used_gpu,node_8_initial_cpu,node_8_used_cpu,node_8_initial_bw,node_8_used_bw,node_8_gpu_type,node_9_initial_gpu,node_9_used_gpu,node_9_initial_cpu,node_9_used_cpu,node_9_initial_bw,node_9_used_bw,node_9_gpu_type,node_10_initial_gpu,node_10_used_gpu,node_10_initial_cpu,node_10_used_cpu,node_10_initial_bw,node_10_used_bw,node_10_gpu_type,node_11_initial_gpu,node_11_used_gpu,node_11_initial_cpu,node_11_used_cpu,node_11_initial_bw,node_11_used_bw,node_11_gpu_type,node_12_initial_gpu,node_12_used_gpu,node_12_initial_cpu,node_12_used_cpu,node_12_initial_bw,node_12_used_bw,node_12_gpu_type,node_13_initial_gpu,node_13_used_gpu,node_13_initial_cpu,node_13_used_cpu,node_13_initial_bw,node_13_used_bw,node_13_gpu_type,node_14_initial_gpu,node_14_used_gpu,node_14_initial_cpu,node_14_used_cpu,node_14_initial_bw,node_14_used_bw,node_14_gpu_type,node_15_initial_gpu,node_15_used_gpu,node_15_initial_cpu,node_15_used_cpu,node_15_initial_bw,node_15_used_bw,node_15_gpu_type,node_16_initial_gpu,node_16_used_gpu,node_16_initial_cpu,node_16_used_cpu,node_16_initial_bw,node_16_used_bw,node_16_gpu_type,node_17_initial_gpu,node_17_used_gpu,node_17_initial_cpu,node_17_used_cpu,node_17_initial_bw,node_17_used_bw,node_17_gpu_type,node_18_initial_gpu,node_18_used_gpu,node_18_initial_cpu,node_18_used_cpu,node_18_initial_bw,node_18_used_bw,node_18_gpu_type,node_19_initial_gpu,node_19_used_gpu,node_19_initial_cpu,node_19_used_cpu,node_19_initial_bw,node_19_used_bw,node_19_gpu_type,node_20_initial_gpu,node_20_used_gpu,node_20_initial_cpu,node_20_used_cpu,node_20_initial_bw,node_20_used_bw,node_20_gpu_type,node_21_initial_gpu,node_21_used_gpu,node_21_initial_cpu,node_21_used_cpu,node_21_initial_bw,node_21_used_bw,node_21_gpu_type,node_22_initial_gpu,node_22_used_gpu,node_22_initial_cpu,node_22_used_cpu,node_22_initial_bw,node_22_used_bw,node_22_gpu_type,node_23_initial_gpu,node_23_used_gpu,node_23_initial_cpu,node_23_used_cpu,node_23_initial_bw,node_23_used_bw,node_23_gpu_type,node_24_initial_gpu,node_24_used_gpu,node_24_initial_cpu,node_24_used_cpu,node_24_initial_bw,node_24_used_bw,node_24_gpu_type,node_25_initial_gpu,node_25_used_gpu,node_25_initial_cpu,node_25_used_cpu,node_25_initial_bw,node_25_used_bw,node_25_gpu_type,node_26_initial_gpu,node_26_used_gpu,node_26_initial_cpu,node_26_used_cpu,node_26_initial_bw,node_26_used_bw,node_26_gpu_type,node_27_initial_gpu,node_27_used_gpu,node_27_initial_cpu,node_27_used_cpu,node_27_initial_bw,node_27_used_bw,node_27_gpu_type,node_28_initial_gpu,node_28_used_gpu,node_28_initial_cpu,node_28_used_cpu,node_28_initial_bw,node_28_used_bw,node_28_gpu_type,node_29_initial_gpu,node_29_used_gpu,node_29_initial_cpu,node_29_used_cpu,node_29_initial_bw,node_29_used_bw,node_29_gpu_type,node_30_initial_gpu,node_30_used_gpu,node_30_initial_cpu,node_30_used_cpu,node_30_initial_bw,node_30_used_bw,node_30_gpu_type,node_31_initial_gpu,node_31_used_gpu,node_31_initial_cpu,node_31_used_cpu,node_31_initial_bw,node_31_used_bw,node_31_gpu_type,node_32_initial_gpu,node_32_used_gpu,node_32_initial_cpu,node_32_used_cpu,node_32_initial_bw,node_32_used_bw,node_32_gpu_type,node_33_initial_gpu,node_33_used_gpu,node_33_initial_cpu,node_33_used_cpu,node_33_initial_bw,node_33_used_bw,node_33_gpu_type,node_34_initial_gpu,node_34_used_gpu,node_34_initial_cpu,node_34_used_cpu,node_34_initial_bw,node_34_used_bw,node_34_gpu_type,node_35_initial_gpu,node_35_used_gpu,node_35_initial_cpu,node_35_used_cpu,node_35_initial_bw,node_35_used_bw,node_35_gpu_type,node_36_initial_gpu,node_36_used_gpu,node_36_initial_cpu,node_36_used_cpu,node_36_initial_bw,node_36_used_bw,node_36_gpu_type,node_37_initial_gpu,node_37_used_gpu,node_37_initial_cpu,node_37_used_cpu,node_37_initial_bw,node_37_used_bw,node_37_gpu_type,node_38_initial_gpu,node_38_used_gpu,node_38_initial_cpu,node_38_used_cpu,node_38_initial_bw,node_38_used_bw,node_38_gpu_type,node_39_initial_gpu,node_39_used_gpu,node_39_initial_cpu,node_39_used_cpu,node_39_initial_bw,node_39_used_bw,node_39_gpu_type,node_40_initial_gpu,node_40_used_gpu,node_40_initial_cpu,node_40_used_cpu,node_40_initial_bw,node_40_used_bw,node_40_gpu_type,node_41_initial_gpu,node_41_used_gpu,node_41_initial_cpu,node_41_used_cpu,node_41_initial_bw,node_41_used_bw,node_41_gpu_type,node_42_initial_gpu,node_42_used_gpu,node_42_initial_cpu,node_42_used_cpu,node_42_initial_bw,node_42_used_bw,node_42_gpu_type,node_43_initial_gpu,node_43_used_gpu,node_43_initial_cpu,node_43_used_cpu,node_43_initial_bw,node_43_used_bw,node_43_gpu_type,node_44_initial_gpu,node_44_used_gpu,node_44_initial_cpu,node_44_used_cpu,node_44_initial_bw,node_44_used_bw,node_44_gpu_type,node_45_initial_gpu,node_45_used_gpu,node_45_initial_cpu,node_45_used_cpu,node_45_initial_bw,node_45_used_bw,node_45_gpu_type,node_46_initial_gpu,node_46_used_gpu,node_46_initial_cpu,node_46_used_cpu,node_46_initial_bw,node_46_used_bw,node_46_gpu_type,node_47_initial_gpu,node_47_used_gpu,node_47_initial_cpu,node_47_used_cpu,node_47_initial_bw,node_47_used_bw,node_47_gpu_type,node_48_initial_gpu,node_48_used_gpu,node_48_initial_cpu,node_48_used_cpu,node_48_initial_bw,node_48_used_bw,node_48_gpu_type,node_49_initial_gpu,node_49_used_gpu,node_49_initial_cpu,node_49_used_cpu,node_49_initial_bw,node_49_used_bw,node_49_gpu_type,node_50_initial_gpu,node_50_used_gpu,node_50_initial_cpu,node_50_used_cpu,node_50_initial_bw,node_50_used_bw,node_50_gpu_type,node_51_initial_gpu,node_51_used_gpu,node_51_initial_cpu,node_51_used_cpu,node_51_initial_bw,node_51_used_bw,node_51_gpu_type,node_52_initial_gpu,node_52_used_gpu,node_52_initial_cpu,node_52_used_cpu,node_52_initial_bw,node_52_used_bw,node_52_gpu_type,node_53_initial_gpu,node_53_used_gpu,node_53_initial_cpu,node_53_used_cpu,node_53_initial_bw,node_53_used_bw,node_53_gpu_type,node_54_initial_gpu,node_54_used_gpu,node_54_initial_cpu,node_54_used_cpu,node_54_initial_bw,node_54_used_bw,node_54_gpu_type,node_55_initial_gpu,node_55_used_gpu,node_55_initial_cpu,node_55_used_cpu,node_55_initial_bw,node_55_used_bw,node_55_gpu_type,node_56_initial_gpu,node_56_used_gpu,node_56_initial_cpu,node_56_used_cpu,node_56_initial_bw,node_56_used_bw,node_56_gpu_type,node_57_initial_gpu,node_57_used_gpu,node_57_initial_cpu,node_57_used_cpu,node_57_initial_bw,node_57_used_bw,node_57_gpu_type,node_58_initial_gpu,node_58_used_gpu,node_58_initial_cpu,node_58_used_cpu,node_58_initial_bw,node_58_used_bw,node_58_gpu_type,node_59_initial_gpu,node_59_used_gpu,node_59_initial_cpu,node_59_used_cpu,node_59_initial_bw,node_59_used_bw,node_59_gpu_type,node_60_initial_gpu,node_60_used_gpu,node_60_initial_cpu,node_60_used_cpu,node_60_initial_bw,node_60_used_bw,node_60_gpu_type,node_61_initial_gpu,node_61_used_gpu,node_61_initial_cpu,node_61_used_cpu,node_61_initial_bw,node_61_used_bw,node_61_gpu_type,node_62_initial_gpu,node_62_used_gpu,node_62_initial_cpu,node_62_used_cpu,node_62_initial_bw,node_62_used_bw,node_62_gpu_type,node_63_initial_gpu,node_63_used_gpu,node_63_initial_cpu,node_63_used_cpu,node_63_initial_bw,node_63_used_bw,node_63_gpu_type,node_64_initial_gpu,node_64_used_gpu,node_64_initial_cpu,node_64_used_cpu,node_64_initial_bw,node_64_used_bw,node_64_gpu_type,node_65_initial_gpu,node_65_used_gpu,node_65_initial_cpu,node_65_used_cpu,node_65_initial_bw,node_65_used_bw,node_65_gpu_type,node_66_initial_gpu,node_66_used_gpu,node_66_initial_cpu,node_66_used_cpu,node_66_initial_bw,node_66_used_bw,node_66_gpu_type,node_67_initial_gpu,node_67_used_gpu,node_67_initial_cpu,node_67_used_cpu,node_67_initial_bw,node_67_used_bw,node_67_gpu_type,node_68_initial_gpu,node_68_used_gpu,node_68_initial_cpu,node_68_used_cpu,node_68_initial_bw,node_68_used_bw,node_68_gpu_type,node_69_initial_gpu,node_69_used_gpu,node_69_initial_cpu,node_69_used_cpu,node_69_initial_bw,node_69_used_bw,node_69_gpu_type,node_70_initial_gpu,node_70_used_gpu,node_70_initial_cpu,node_70_used_cpu,node_70_initial_bw,node_70_used_bw,node_70_gpu_type,node_71_initial_gpu,node_71_used_gpu,node_71_initial_cpu,node_71_used_cpu,node_71_initial_bw,node_71_used_bw,node_71_gpu_type,node_72_initial_gpu,node_72_used_gpu,node_72_initial_cpu,node_72_used_cpu,node_72_initial_bw,node_72_used_bw,node_72_gpu_type,node_73_initial_gpu,node_73_used_gpu,node_73_initial_cpu,node_73_used_cpu,node_73_initial_bw,node_73_used_bw,node_73_gpu_type,node_74_initial_gpu,node_74_used_gpu,node_74_initial_cpu,node_74_used_cpu,node_74_initial_bw,node_74_used_bw,node_74_gpu_type,node_75_initial_gpu,node_75_used_gpu,node_75_initial_cpu,node_75_used_cpu,node_75_initial_bw,node_75_used_bw,node_75_gpu_type,node_76_initial_gpu,node_76_used_gpu,node_76_initial_cpu,node_76_used_cpu,node_76_initial_bw,node_76_used_bw,node_76_gpu_type,node_77_initial_gpu,node_77_used_gpu,node_77_initial_cpu,node_77_used_cpu,node_77_initial_bw,node_77_used_bw,node_77_gpu_type,node_78_initial_gpu,node_78_used_gpu,node_78_initial_cpu,node_78_used_cpu,node_78_initial_bw,node_78_used_bw,node_78_gpu_type,node_79_initial_gpu,node_79_used_gpu,node_79_initial_cpu,node_79_used_cpu,node_79_initial_bw,node_79_used_bw,node_79_gpu_type,node_80_initial_gpu,node_80_used_gpu,node_80_initial_cpu,node_80_used_cpu,node_80_initial_bw,node_80_used_bw,node_80_gpu_type,node_81_initial_gpu,node_81_used_gpu,node_81_initial_cpu,node_81_used_cpu,node_81_initial_bw,node_81_used_bw,node_81_gpu_type,node_82_initial_gpu,node_82_used_gpu,node_82_initial_cpu,node_82_used_cpu,node_82_initial_bw,node_82_used_bw,node_82_gpu_type,node_83_initial_gpu,node_83_used_gpu,node_83_initial_cpu,node_83_used_cpu,node_83_initial_bw,node_83_used_bw,node_83_gpu_type,node_84_initial_gpu,node_84_used_gpu,node_84_initial_cpu,node_84_used_cpu,node_84_initial_bw,node_84_used_bw,node_84_gpu_type,node_85_initial_gpu,node_85_used_gpu,node_85_initial_cpu,node_85_used_cpu,node_85_initial_bw,node_85_used_bw,node_85_gpu_type,node_86_initial_gpu,node_86_used_gpu,node_86_initial_cpu,node_86_used_cpu,node_86_initial_bw,node_86_used_bw,node_86_gpu_type,node_87_initial_gpu,node_87_used_gpu,node_87_initial_cpu,node_87_used_cpu,node_87_initial_bw,node_87_used_bw,node_87_gpu_type,node_88_initial_gpu,node_88_used_gpu,node_88_initial_cpu,node_88_used_cpu,node_88_initial_bw,node_88_used_bw,node_88_gpu_type,node_89_initial_gpu,node_89_used_gpu,node_89_initial_cpu,node_89_used_cpu,node_89_initial_bw,node_89_used_bw,node_89_gpu_type,node_90_initial_gpu,node_90_used_gpu,node_90_initial_cpu,node_90_used_cpu,node_90_initial_bw,node_90_used_bw,node_90_gpu_type,node_91_initial_gpu,node_91_used_gpu,node_91_initial_cpu,node_91_used_cpu,node_91_initial_bw,node_91_used_bw,node_91_gpu_type,node_92_initial_gpu,node_92_used_gpu,node_92_initial_cpu,node_92_used_cpu,node_92_initial_bw,node_92_used_bw,node_92_gpu_type,node_93_initial_gpu,node_93_used_gpu,node_93_initial_cpu,node_93_used_cpu,node_93_initial_bw,node_93_used_bw,node_93_gpu_type,node_94_initial_gpu,node_94_used_gpu,node_94_initial_cpu,node_94_used_cpu,node_94_initial_bw,node_94_used_bw,node_94_gpu_type,node_95_initial_gpu,node_95_used_gpu,node_95_initial_cpu,node_95_used_cpu,node_95_initial_bw,node_95_used_bw,node_95_gpu_type,node_96_initial_gpu,node_96_used_gpu,node_96_initial_cpu,node_96_used_cpu,node_96_initial_bw,node_96_used_bw,node_96_gpu_type,node_97_initial_gpu,node_97_used_gpu,node_97_initial_cpu,node_97_used_cpu,node_97_initial_bw,node_97_used_bw,node_97_gpu_type,node_98_initial_gpu,node_98_used_gpu,node_98_initial_cpu,node_98_used_cpu,node_98_initial_bw,node_98_used_bw,node_98_gpu_type,node_99_initial_gpu,node_99_used_gpu,node_99_initial_cpu,node_99_used_cpu,node_99_initial_bw,node_99_used_bw,node_99_gpu_type
0,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC
1,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC
2,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,250,9600,6000,0,0,GPUType.MISC,800,800,9600,7200,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC,800,0,9600,0,0,0,GPUType.MISC
